sequence_idx,frame_idx,true,predicted,dataset,source
1789,9,Cmin,Cmin,AAM,midi
1789,10,Cmin,Cmin,AAM,midi
1789,11,Cmin,Cmin,AAM,midi
1789,12,Cmin,Cmin,AAM,midi
1789,13,Cmin,G#maj,AAM,midi
1789,14,Cmin,Cmin,AAM,midi
1789,15,Cmin,Cmin,AAM,midi
1789,16,Cmin,Cmin,AAM,midi
1789,17,Cmin,G#maj,AAM,midi
1789,18,Cmin,Cmin,AAM,midi
1789,19,Cmin,G#maj,AAM,midi
1789,20,Cmin,Cmin,AAM,midi
1789,21,Cmin,G#maj,AAM,midi
1790,0,A#min,F#maj,AAM,midi
1790,1,A#min,F#maj,AAM,midi
1790,2,A#min,A#min,AAM,midi
1790,3,A#min,C#maj,AAM,midi
1790,4,A#min,A#min,AAM,midi
1790,5,A#min,C#maj,AAM,midi
1790,6,A#min,C#maj,AAM,midi
1790,7,A#min,A#min,AAM,midi
1790,8,A#min,Fmaj,AAM,midi
1790,9,A#min,A#min,AAM,midi
1790,10,A#min,A#min,AAM,midi
1790,11,A#min,A#min,AAM,midi
1790,12,A#min,A#min,AAM,midi
1790,13,A#min,A#min,AAM,midi
1790,14,A#min,A#min,AAM,midi
1790,15,A#min,A#min,AAM,midi
1790,16,A#min,C#maj,AAM,midi
1790,17,A#min,A#min,AAM,midi
1790,18,A#min,A#min,AAM,midi
1790,19,A#min,A#min,AAM,midi
1790,20,C#maj,A#min,AAM,midi
1790,21,C#maj,Fmin,AAM,midi
1791,0,Cmaj,Cmaj,AAM,midi
1791,1,Cmaj,Cmaj,AAM,midi
1791,2,Cmaj,Cmaj,AAM,midi
1791,3,Dmaj,F#maj,AAM,midi
1791,4,Dmaj,F#maj,AAM,midi
1791,5,Dmaj,F#maj,AAM,midi
1791,6,Dmaj,F#maj,AAM,midi
1791,7,Dmaj,F#maj,AAM,midi
1791,8,Dmaj,F#min,AAM,midi
1791,9,Dmaj,F#min,AAM,midi
1791,10,Dmaj,Dmaj,AAM,midi
1791,11,Dmaj,F#min,AAM,midi
1791,12,Dmaj,F#min,AAM,midi
1791,13,Dmaj,Dmaj,AAM,midi
1791,14,Dmaj,Fmaj,AAM,midi
1791,15,Dmaj,Amaj,AAM,midi
1791,16,Dmaj,Dmaj,AAM,midi
1791,17,Dmaj,Amaj,AAM,midi
1791,18,Dmaj,Amaj,AAM,midi
1791,19,Dmaj,Amaj,AAM,midi
1791,20,Dmaj,Amaj,AAM,midi
1791,21,Dmaj,Dmaj,AAM,midi
1792,0,Emaj,Emaj,AAM,midi
1792,1,Emaj,Emaj,AAM,midi
1792,2,Emaj,Emaj,AAM,midi
1792,3,Emaj,Emaj,AAM,midi
1792,4,Emaj,Emaj,AAM,midi
1792,5,Emaj,Emaj,AAM,midi
1792,6,Emaj,Emaj,AAM,midi
1792,7,Emaj,Emaj,AAM,midi
1792,8,Emaj,Emaj,AAM,midi
1792,9,C#min,C#min,AAM,midi
1792,10,C#min,C#min,AAM,midi
1792,11,C#min,C#min,AAM,midi
1792,12,C#min,C#min,AAM,midi
1792,13,C#min,C#min,AAM,midi
1792,14,C#min,C#min,AAM,midi
1792,15,C#min,C#min,AAM,midi
1792,16,C#min,C#min,AAM,midi
1792,17,C#min,C#min,AAM,midi
1792,18,C#min,C#min,AAM,midi
1792,19,C#min,C#min,AAM,midi
1792,20,C#min,C#min,AAM,midi
1792,21,C#min,C#min,AAM,midi
1793,0,C#min,Amaj,AAM,midi
1793,1,C#min,Amaj,AAM,midi
1793,2,C#min,Amaj,AAM,midi
1793,3,C#min,Amaj,AAM,midi
1793,4,C#min,Amaj,AAM,midi
1793,5,C#min,Amaj,AAM,midi
1793,6,C#min,Amaj,AAM,midi
1793,7,C#min,Amaj,AAM,midi
1793,8,C#min,Amaj,AAM,midi
1793,9,C#min,F#min,AAM,midi
1793,10,C#min,Amaj,AAM,midi
1793,11,G#min,Gmaj,AAM,midi
1793,12,G#min,Gmaj,AAM,midi
1793,13,G#min,Bmin,AAM,midi
1793,14,G#min,Emin,AAM,midi
1793,15,G#min,G#min,AAM,midi
1793,16,G#min,G#min,AAM,midi
1793,17,G#min,G#min,AAM,midi
1793,18,G#min,G#min,AAM,midi
1793,19,G#min,G#min,AAM,midi
1793,20,G#min,G#min,AAM,midi
1793,21,G#min,G#maj,AAM,midi
1794,0,A#maj,A#maj,AAM,midi
1794,1,A#maj,A#maj,AAM,midi
1794,2,A#maj,A#maj,AAM,midi
1794,3,A#maj,A#maj,AAM,midi
1794,4,Dmin,Dmin,AAM,midi
1794,5,Dmin,Dmin,AAM,midi
1794,6,Dmin,Dmin,AAM,midi
1794,7,Dmin,Dmin,AAM,midi
1794,8,Dmin,Dmin,AAM,midi
1794,9,Dmin,Dmin,AAM,midi
1794,10,Dmin,Dmin,AAM,midi
1794,11,Dmin,Dmin,AAM,midi
1794,12,Dmin,Dmin,AAM,midi
1794,13,Dmin,Dmin,AAM,midi
1794,14,Dmin,Dmin,AAM,midi
1794,15,Dmin,Dmin,AAM,midi
1794,16,Dmin,Dmin,AAM,midi
1794,17,Dmin,Dmin,AAM,midi
1794,18,Dmin,Dmin,AAM,midi
1794,19,Dmin,Dmin,AAM,midi
1794,20,Dmin,Dmin,AAM,midi
1794,21,Dmin,Dmin,AAM,midi
1795,0,C#maj,C#maj,AAM,midi
1795,1,C#maj,C#maj,AAM,midi
1795,2,C#maj,C#maj,AAM,midi
1795,3,C#maj,C#maj,AAM,midi
1795,4,C#maj,C#maj,AAM,midi
1795,5,C#maj,C#maj,AAM,midi
1795,6,C#maj,C#maj,AAM,midi
1795,7,G#min,G#min,AAM,midi
1795,8,G#min,G#min,AAM,midi
1795,9,G#min,G#min,AAM,midi
1795,10,G#min,G#min,AAM,midi
1795,11,G#min,G#min,AAM,midi
1795,12,G#min,G#min,AAM,midi
1795,13,G#min,G#min,AAM,midi
1795,14,G#min,G#min,AAM,midi
1795,15,G#min,G#min,AAM,midi
1795,16,G#min,G#min,AAM,midi
1795,17,G#min,G#min,AAM,midi
1795,18,G#min,G#min,AAM,midi
1795,19,G#min,G#min,AAM,midi
1795,20,G#min,G#min,AAM,midi
1795,21,G#min,G#min,AAM,midi
1796,0,Fmaj,G#maj,AAM,midi
1796,1,Fmaj,G#maj,AAM,midi
1796,2,Fmaj,G#maj,AAM,midi
1796,3,Fmaj,Fmaj,AAM,midi
1796,4,Fmaj,Fmaj,AAM,midi
1796,5,Fmaj,Fmaj,AAM,midi
1796,6,Fmaj,Fmaj,AAM,midi
1796,7,Fmaj,Fmaj,AAM,midi
1796,8,Fmaj,Fmaj,AAM,midi
1796,9,Fmaj,Amaj,AAM,midi
1796,10,Fmaj,Amaj,AAM,midi
1796,11,Fmaj,Amaj,AAM,midi
1796,12,Fmaj,Amaj,AAM,midi
1796,13,Fmaj,Amaj,AAM,midi
1796,14,Fmaj,Amaj,AAM,midi
1796,15,Amin,Amaj,AAM,midi
1796,16,Amin,Amaj,AAM,midi
1796,17,Amin,Amaj,AAM,midi
1796,18,Amin,Amaj,AAM,midi
1796,19,Amin,Amaj,AAM,midi
1796,20,Amin,Amaj,AAM,midi
1796,21,Amin,Amaj,AAM,midi
1797,0,Gmin,A#maj,AAM,midi
1797,1,Gmin,A#maj,AAM,midi
1797,2,A#maj,A#maj,AAM,midi
1797,3,A#maj,A#maj,AAM,midi
1797,4,A#maj,Dmin,AAM,midi
1797,5,A#maj,Dmin,AAM,midi
1797,6,A#maj,Dmin,AAM,midi
1797,7,A#maj,Dmin,AAM,midi
1797,8,A#maj,A#maj,AAM,midi
1797,9,A#maj,A#maj,AAM,midi
1797,10,A#maj,A#maj,AAM,midi
1797,11,A#maj,A#maj,AAM,midi
1797,12,A#maj,A#min,AAM,midi
1797,13,A#maj,A#maj,AAM,midi
1797,14,A#maj,A#maj,AAM,midi
1797,15,A#maj,A#maj,AAM,midi
1797,16,A#maj,A#maj,AAM,midi
1797,17,A#maj,A#maj,AAM,midi
1797,18,A#maj,A#maj,AAM,midi
1797,19,A#maj,Gmaj,AAM,midi
1797,20,A#maj,Bmin,AAM,midi
1797,21,A#maj,Gmaj,AAM,midi
1798,0,Amaj,Amaj,AAM,midi
1798,1,Amaj,Amaj,AAM,midi
1798,2,Amaj,Amaj,AAM,midi
1798,3,Amaj,Amaj,AAM,midi
1798,4,Amaj,Amaj,AAM,midi
1798,5,Amaj,Amaj,AAM,midi
1798,6,Amaj,Amaj,AAM,midi
1798,7,Amaj,Amaj,AAM,midi
1798,8,Amaj,Amaj,AAM,midi
1798,9,F#min,F#min,AAM,midi
1798,10,F#min,F#min,AAM,midi
1798,11,F#min,F#min,AAM,midi
1798,12,F#min,F#min,AAM,midi
1798,13,F#min,F#min,AAM,midi
1798,14,F#min,F#min,AAM,midi
1798,15,F#min,F#min,AAM,midi
1798,16,F#min,F#min,AAM,midi
1798,17,F#min,F#min,AAM,midi
1798,18,F#min,F#min,AAM,midi
1798,19,F#min,F#min,AAM,midi
1798,20,F#min,F#min,AAM,midi
1798,21,F#min,F#min,AAM,midi
1799,0,G#min,G#maj,AAM,midi
1799,1,G#min,G#min,AAM,midi
1799,2,G#min,G#min,AAM,midi
1799,3,G#min,G#min,AAM,midi
1799,4,G#min,Bmaj,AAM,midi
1799,5,G#min,Bmaj,AAM,midi
1799,6,G#min,G#min,AAM,midi
1799,7,G#min,G#min,AAM,midi
1799,8,G#min,G#min,AAM,midi
1799,9,G#min,G#min,AAM,midi
1799,10,G#min,G#min,AAM,midi
1799,11,G#min,G#min,AAM,midi
1799,12,G#min,G#maj,AAM,midi
1799,13,G#min,G#min,AAM,midi
1799,14,G#min,G#min,AAM,midi
1799,15,G#min,G#min,AAM,midi
1799,16,G#min,Bmaj,AAM,midi
1799,17,G#min,Bmaj,AAM,midi
1799,18,G#min,Bmaj,AAM,midi
1799,19,G#min,Bmaj,AAM,midi
1799,20,G#min,Bmin,AAM,midi
1799,21,G#min,Bmin,AAM,midi
1800,0,Amaj,Amaj,AAM,midi
1800,1,Amaj,Amaj,AAM,midi
1800,2,Amaj,Amaj,AAM,midi
1800,3,Amaj,Amaj,AAM,midi
1800,4,Amaj,Amaj,AAM,midi
1800,5,Amaj,Amaj,AAM,midi
1800,6,Amaj,Amaj,AAM,midi
1800,7,Amaj,Amaj,AAM,midi
1800,8,Amaj,Amaj,AAM,midi
1800,9,Amaj,Amaj,AAM,midi
1800,10,Amaj,A#min,AAM,midi
1800,11,Amaj,Amaj,AAM,midi
1800,12,Amaj,F#maj,AAM,midi
1800,13,Amaj,F#maj,AAM,midi
1800,14,C#min,Amaj,AAM,midi
1800,15,C#min,C#maj,AAM,midi
1800,16,C#min,C#maj,AAM,midi
1800,17,C#min,C#maj,AAM,midi
1800,18,C#min,C#maj,AAM,midi
1800,19,C#min,C#maj,AAM,midi
1800,20,C#min,C#maj,AAM,midi
1800,21,C#min,G#min,AAM,midi
1801,0,Fmin,Fmin,AAM,midi
1801,1,Fmin,Fmin,AAM,midi
1801,2,Fmin,Fmin,AAM,midi
1801,3,Fmin,Fmin,AAM,midi
1801,4,Fmin,Fmin,AAM,midi
1801,5,Fmin,Fmin,AAM,midi
1801,6,Fmin,Fmin,AAM,midi
1801,7,Fmin,Fmin,AAM,midi
1801,8,Fmin,Fmin,AAM,midi
1801,9,Fmin,Fmin,AAM,midi
1801,10,Fmin,Fmin,AAM,midi
1801,11,Fmin,Fmin,AAM,midi
1801,12,Fmin,Fmin,AAM,midi
1801,13,Fmin,Fmin,AAM,midi
1801,14,Fmin,Fmin,AAM,midi
1801,15,Fmin,Fmin,AAM,midi
1801,16,Fmin,Fmin,AAM,midi
1801,17,Fmin,Fmin,AAM,midi
1801,18,Fmin,Fmin,AAM,midi
1801,19,Fmin,Fmin,AAM,midi
1801,20,Fmin,Fmin,AAM,midi
1801,21,Fmin,Fmin,AAM,midi
1802,0,D#min,D#min,AAM,midi
1802,1,D#min,D#min,AAM,midi
1802,2,D#min,D#min,AAM,midi
1802,3,D#min,D#min,AAM,midi
1802,4,D#min,D#min,AAM,midi
1802,5,D#min,D#min,AAM,midi
1802,6,D#min,D#min,AAM,midi
1802,7,D#min,D#min,AAM,midi
1802,8,D#min,D#min,AAM,midi
1802,9,D#min,D#min,AAM,midi
1802,10,D#min,D#min,AAM,midi
1802,11,D#min,D#min,AAM,midi
1802,12,D#min,D#min,AAM,midi
1802,13,D#min,D#min,AAM,midi
1802,14,D#min,D#min,AAM,midi
1802,15,D#min,D#min,AAM,midi
1802,16,D#min,D#min,AAM,midi
1802,17,D#min,D#min,AAM,midi
1802,18,D#min,D#min,AAM,midi
1802,19,Fmin,Fmin,AAM,midi
1802,20,Fmin,Fmin,AAM,midi
1802,21,Fmin,Fmin,AAM,midi
1803,0,Fmaj,Fmaj,AAM,midi
1803,1,Fmaj,Fmaj,AAM,midi
1803,2,Fmaj,Fmaj,AAM,midi
1803,3,Fmaj,Fmaj,AAM,midi
1803,4,Fmaj,Fmaj,AAM,midi
1803,5,Fmaj,Fmaj,AAM,midi
1803,6,Fmaj,Fmaj,AAM,midi
1803,7,Fmaj,Fmaj,AAM,midi
1803,8,Fmaj,Fmaj,AAM,midi
1803,9,Fmaj,Fmaj,AAM,midi
1803,10,Fmaj,Fmaj,AAM,midi
1803,11,Fmaj,Fmaj,AAM,midi
1803,12,Fmaj,Fmaj,AAM,midi
1803,13,Fmaj,Fmaj,AAM,midi
1803,14,Fmaj,Fmaj,AAM,midi
1803,15,Fmaj,Fmaj,AAM,midi
1803,16,Fmaj,Fmaj,AAM,midi
1803,17,Fmaj,Fmaj,AAM,midi
1803,18,Fmaj,Fmaj,AAM,midi
1803,19,Fmaj,Fmaj,AAM,midi
1803,20,Fmaj,Fmaj,AAM,midi
1803,21,Fmaj,Fmaj,AAM,midi
1804,0,Dmin,Dmin,AAM,midi
1804,1,Dmin,Dmin,AAM,midi
1804,2,Dmin,Dmin,AAM,midi
1804,3,Dmin,Dmin,AAM,midi
1804,4,Dmin,Dmin,AAM,midi
1804,5,Dmin,Dmin,AAM,midi
1804,6,Dmin,Dmin,AAM,midi
1804,7,Dmin,Dmin,AAM,midi
1804,8,Dmin,Dmin,AAM,midi
1804,9,Dmin,Dmin,AAM,midi
1804,10,Dmin,Dmin,AAM,midi
1804,11,Dmin,Dmin,AAM,midi
1804,12,Dmin,Dmin,AAM,midi
1804,13,Dmin,Dmin,AAM,midi
1804,14,Dmin,Dmin,AAM,midi
1804,15,Dmin,Dmin,AAM,midi
1804,16,Dmin,Dmin,AAM,midi
1804,17,Dmin,Dmin,AAM,midi
1804,18,Dmin,Dmin,AAM,midi
1804,19,Dmin,Dmin,AAM,midi
1804,20,Dmin,Dmin,AAM,midi
1804,21,Dmin,Dmin,AAM,midi
1805,0,G#maj,G#maj,AAM,midi
1805,1,G#maj,G#maj,AAM,midi
1805,2,G#maj,G#maj,AAM,midi
1805,3,G#maj,G#maj,AAM,midi
1805,4,G#maj,G#maj,AAM,midi
1805,5,G#maj,G#maj,AAM,midi
1805,6,G#maj,G#maj,AAM,midi
1805,7,G#maj,G#maj,AAM,midi
1805,8,G#maj,G#maj,AAM,midi
1805,9,G#maj,G#maj,AAM,midi
1805,10,G#maj,G#maj,AAM,midi
1805,11,G#maj,G#maj,AAM,midi
1805,12,G#maj,G#maj,AAM,midi
1805,13,G#maj,G#maj,AAM,midi
1805,14,A#maj,A#maj,AAM,midi
1805,15,A#maj,A#maj,AAM,midi
1805,16,A#maj,A#maj,AAM,midi
1805,17,A#maj,A#maj,AAM,midi
1805,18,A#maj,A#maj,AAM,midi
1805,19,A#maj,A#maj,AAM,midi
1805,20,A#maj,A#maj,AAM,midi
1805,21,A#maj,A#maj,AAM,midi
1806,0,Cmaj,Cmaj,AAM,midi
1806,1,Cmaj,Cmaj,AAM,midi
1806,2,Cmaj,Cmaj,AAM,midi
1806,3,Cmaj,Cmaj,AAM,midi
1806,4,Cmaj,Cmaj,AAM,midi
1806,5,Cmaj,Cmaj,AAM,midi
1806,6,Cmaj,Cmaj,AAM,midi
1806,7,Cmaj,Cmaj,AAM,midi
1806,8,Cmaj,Cmaj,AAM,midi
1806,9,Cmaj,Cmaj,AAM,midi
1806,10,Cmaj,Cmaj,AAM,midi
1806,11,Cmaj,Cmaj,AAM,midi
1806,12,Cmaj,Cmaj,AAM,midi
1806,13,Cmaj,Cmaj,AAM,midi
1806,14,Cmaj,Cmaj,AAM,midi
1806,15,Cmaj,Cmaj,AAM,midi
1806,16,Cmaj,Cmaj,AAM,midi
1806,17,Cmaj,Cmaj,AAM,midi
1806,18,Cmaj,Cmaj,AAM,midi
1806,19,Cmaj,Cmaj,AAM,midi
1806,20,Cmaj,Cmaj,AAM,midi
1806,21,Cmaj,Cmaj,AAM,midi
1807,0,A#maj,A#maj,AAM,midi
1807,1,A#maj,A#maj,AAM,midi
1807,2,A#maj,A#maj,AAM,midi
1807,3,A#maj,A#maj,AAM,midi
1807,4,A#maj,A#maj,AAM,midi
1807,5,A#maj,A#maj,AAM,midi
1807,6,A#maj,A#maj,AAM,midi
1807,7,A#maj,A#maj,AAM,midi
1807,8,A#maj,A#maj,AAM,midi
1807,9,A#maj,A#maj,AAM,midi
1807,10,A#maj,A#maj,AAM,midi
1807,11,A#maj,A#maj,AAM,midi
1807,12,A#maj,A#maj,AAM,midi
1807,13,A#maj,A#maj,AAM,midi
1807,14,A#maj,A#maj,AAM,midi
1807,15,A#maj,A#maj,AAM,midi
1807,16,A#maj,A#maj,AAM,midi
1807,17,A#maj,A#maj,AAM,midi
1807,18,A#maj,A#maj,AAM,midi
1807,19,A#maj,A#maj,AAM,midi
1807,20,A#maj,A#maj,AAM,midi
1807,21,A#maj,A#maj,AAM,midi
1808,0,Dmaj,Dmaj,AAM,midi
1808,1,Dmaj,Dmaj,AAM,midi
1808,2,Dmaj,Dmaj,AAM,midi
1808,3,Dmaj,Dmaj,AAM,midi
1808,4,Dmaj,Dmaj,AAM,midi
1808,5,Dmaj,Dmaj,AAM,midi
1808,6,Dmaj,Dmaj,AAM,midi
1808,7,Dmaj,Dmaj,AAM,midi
1808,8,Dmaj,Dmaj,AAM,midi
1808,9,Dmaj,Dmaj,AAM,midi
1808,10,Dmaj,Dmaj,AAM,midi
1808,11,Dmaj,Dmaj,AAM,midi
1808,12,Dmaj,Dmaj,AAM,midi
1808,13,Dmaj,Dmaj,AAM,midi
1808,14,Dmaj,Dmaj,AAM,midi
1808,15,Dmaj,Dmaj,AAM,midi
1808,16,Dmaj,Dmaj,AAM,midi
1808,17,Dmaj,Dmaj,AAM,midi
1808,18,Dmaj,Dmaj,AAM,midi
1808,19,Dmaj,Dmaj,AAM,midi
1808,20,Amaj,Amaj,AAM,midi
1808,21,Amaj,Amaj,AAM,midi
1809,0,G#min,G#maj,AAM,midi
1809,1,G#min,G#min,AAM,midi
1809,2,G#min,G#maj,AAM,midi
1809,3,G#min,G#maj,AAM,midi
1809,4,G#min,G#maj,AAM,midi
1809,5,G#min,G#maj,AAM,midi
1809,6,G#min,G#min,AAM,midi
1809,7,G#min,G#min,AAM,midi
1809,8,G#min,G#min,AAM,midi
1809,9,G#min,G#min,AAM,midi
1809,10,G#min,G#min,AAM,midi
1809,11,G#min,G#min,AAM,midi
1809,12,G#min,G#min,AAM,midi
1809,13,G#min,G#min,AAM,midi
1809,14,G#min,G#min,AAM,midi
1809,15,G#min,G#min,AAM,midi
1809,16,G#min,G#min,AAM,midi
1809,17,G#min,G#min,AAM,midi
1809,18,G#min,G#maj,AAM,midi
1809,19,G#min,G#min,AAM,midi
1809,20,G#min,G#min,AAM,midi
1809,21,G#min,G#min,AAM,midi
1810,0,F#maj,F#maj,AAM,midi
1810,1,F#maj,F#maj,AAM,midi
1810,2,F#maj,F#maj,AAM,midi
1810,3,F#maj,F#maj,AAM,midi
1810,4,A#min,A#min,AAM,midi
1810,5,A#min,A#min,AAM,midi
1810,6,A#min,A#min,AAM,midi
1810,7,A#min,A#min,AAM,midi
1810,8,A#min,A#min,AAM,midi
1810,9,A#min,A#min,AAM,midi
1810,10,A#min,A#min,AAM,midi
1810,11,A#min,A#min,AAM,midi
1810,12,A#min,A#min,AAM,midi
1810,13,A#min,A#min,AAM,midi
1810,14,A#min,A#min,AAM,midi
1810,15,A#min,A#min,AAM,midi
1810,16,A#min,A#min,AAM,midi
1810,17,A#min,A#min,AAM,midi
1810,18,A#min,A#min,AAM,midi
1810,19,A#min,A#min,AAM,midi
1810,20,A#min,A#min,AAM,midi
1810,21,A#min,A#min,AAM,midi
1811,0,Emin,Gmaj,AAM,midi
1811,1,Emin,Gmaj,AAM,midi
1811,2,Emin,Emin,AAM,midi
1811,3,Emin,Emin,AAM,midi
1811,4,Emin,Emaj,AAM,midi
1811,5,Emin,Emaj,AAM,midi
1811,6,Emin,Emaj,AAM,midi
1811,7,Emin,Emin,AAM,midi
1811,8,Emin,Emin,AAM,midi
1811,9,Emin,Cmaj,AAM,midi
1811,10,Emin,Emin,AAM,midi
1811,11,Emin,Cmaj,AAM,midi
1811,12,Emin,Cmaj,AAM,midi
1811,13,Emin,Cmaj,AAM,midi
1811,14,Emin,Cmaj,AAM,midi
1811,15,Emin,Cmaj,AAM,midi
1811,16,Emin,Cmaj,AAM,midi
1811,17,Emin,Emin,AAM,midi
1811,18,Emin,Cmaj,AAM,midi
1811,19,Emin,Cmaj,AAM,midi
1811,20,Emin,Cmaj,AAM,midi
1811,21,Emin,Cmaj,AAM,midi
1812,0,A#min,A#min,AAM,midi
1812,1,A#min,F#maj,AAM,midi
1812,2,A#min,A#min,AAM,midi
1812,3,A#min,A#min,AAM,midi
1812,4,A#min,A#min,AAM,midi
1812,5,A#min,C#maj,AAM,midi
1812,6,A#min,A#min,AAM,midi
1812,7,A#min,A#min,AAM,midi
1812,8,A#min,A#maj,AAM,midi
1812,9,A#min,A#maj,AAM,midi
1812,10,A#min,A#maj,AAM,midi
1812,11,A#min,A#min,AAM,midi
1812,12,A#min,A#min,AAM,midi
1812,13,A#min,A#maj,AAM,midi
1812,14,A#min,A#min,AAM,midi
1812,15,A#min,A#min,AAM,midi
1812,16,A#min,A#min,AAM,midi
1812,17,A#min,A#min,AAM,midi
1812,18,A#min,A#min,AAM,midi
1812,19,A#min,F#maj,AAM,midi
1812,20,A#min,F#maj,AAM,midi
1812,21,A#min,F#maj,AAM,midi
1813,0,Fmin,C#maj,AAM,midi
1813,1,Fmin,Fmin,AAM,midi
1813,2,Fmin,Fmin,AAM,midi
1813,3,Fmin,Fmin,AAM,midi
1813,4,Fmin,Fmin,AAM,midi
1813,5,Fmin,C#maj,AAM,midi
1813,6,Fmin,Fmin,AAM,midi
1813,7,Fmin,Fmin,AAM,midi
1813,8,Fmin,C#maj,AAM,midi
1813,9,Fmin,Fmin,AAM,midi
1813,10,Fmin,Fmin,AAM,midi
1813,11,Fmin,C#maj,AAM,midi
1813,12,Fmin,Fmin,AAM,midi
1813,13,Fmin,Fmin,AAM,midi
1813,14,Fmin,Fmin,AAM,midi
1813,15,Fmin,Fmin,AAM,midi
1813,16,Fmin,Fmin,AAM,midi
1813,17,Fmin,Fmin,AAM,midi
1813,18,Fmin,G#maj,AAM,midi
1813,19,Fmin,G#maj,AAM,midi
1813,20,Fmin,Cmin,AAM,midi
1813,21,Fmin,G#maj,AAM,midi
1814,0,D#min,D#min,AAM,midi
1814,1,D#min,D#min,AAM,midi
1814,2,D#min,D#min,AAM,midi
1814,3,D#min,D#min,AAM,midi
1814,4,D#min,D#min,AAM,midi
1814,5,D#min,D#min,AAM,midi
1814,6,D#min,D#min,AAM,midi
1814,7,D#min,D#min,AAM,midi
1814,8,D#min,D#min,AAM,midi
1814,9,D#min,D#min,AAM,midi
1814,10,D#min,D#min,AAM,midi
1814,11,D#min,D#min,AAM,midi
1814,12,D#min,D#min,AAM,midi
1814,13,D#min,D#min,AAM,midi
1814,14,D#min,D#min,AAM,midi
1814,15,D#min,D#min,AAM,midi
1814,16,D#min,D#min,AAM,midi
1814,17,D#min,D#min,AAM,midi
1814,18,D#min,D#min,AAM,midi
1814,19,D#min,D#min,AAM,midi
1814,20,D#min,D#min,AAM,midi
1814,21,D#min,D#min,AAM,midi
1815,0,Cmin,Cmin,AAM,midi
1815,1,Cmin,Cmin,AAM,midi
1815,2,Cmin,Cmin,AAM,midi
1815,3,Cmin,Cmin,AAM,midi
1815,4,Cmin,Cmin,AAM,midi
1815,5,Cmin,Cmin,AAM,midi
1815,6,Cmin,Cmin,AAM,midi
1815,7,Cmin,Cmin,AAM,midi
1815,8,Cmin,Cmin,AAM,midi
1815,9,Cmin,Cmin,AAM,midi
1815,10,Cmin,Cmin,AAM,midi
1815,11,Cmin,Cmin,AAM,midi
1815,12,Cmin,Cmin,AAM,midi
1815,13,Cmin,Cmin,AAM,midi
1815,14,Cmin,Cmin,AAM,midi
1815,15,Cmin,Cmin,AAM,midi
1815,16,Cmin,Cmin,AAM,midi
1815,17,Fmaj,Fmaj,AAM,midi
1815,18,Fmaj,Fmaj,AAM,midi
1815,19,Fmaj,Fmaj,AAM,midi
1815,20,Fmaj,Fmaj,AAM,midi
1815,21,Fmaj,Fmaj,AAM,midi
1816,0,Fmin,Fmin,AAM,midi
1816,1,Fmin,Fmin,AAM,midi
1816,2,Fmin,Fmin,AAM,midi
1816,3,Fmin,Fmin,AAM,midi
1816,4,Fmin,Fmin,AAM,midi
1816,5,Fmin,Fmin,AAM,midi
1816,6,Fmin,Fmin,AAM,midi
1816,7,Fmin,Fmin,AAM,midi
1816,8,Fmin,Fmin,AAM,midi
1816,9,Fmin,Fmin,AAM,midi
1816,10,Fmin,Fmin,AAM,midi
1816,11,Fmin,Fmin,AAM,midi
1816,12,Fmin,Fmin,AAM,midi
1816,13,Fmin,Fmin,AAM,midi
1816,14,Fmin,Fmin,AAM,midi
1816,15,Fmin,Fmin,AAM,midi
1816,16,Fmin,Fmin,AAM,midi
1816,17,Fmin,Fmin,AAM,midi
1816,18,Fmin,Fmin,AAM,midi
1816,19,Fmin,Fmin,AAM,midi
1816,20,Fmin,Fmin,AAM,midi
1816,21,Fmin,Fmin,AAM,midi
1817,0,Dmin,Dmin,AAM,midi
1817,1,Dmin,Dmin,AAM,midi
1817,2,Dmin,Dmin,AAM,midi
1817,3,Dmin,Dmin,AAM,midi
1817,4,Dmin,Dmin,AAM,midi
1817,5,Dmin,Dmin,AAM,midi
1817,6,Dmin,Dmin,AAM,midi
1817,7,Dmin,Dmin,AAM,midi
1817,8,Dmin,Dmin,AAM,midi
1817,9,Dmin,Dmin,AAM,midi
1817,10,Dmin,Dmin,AAM,midi
1817,11,Dmin,Dmin,AAM,midi
1817,12,Dmin,Dmin,AAM,midi
1817,13,Dmin,Dmin,AAM,midi
1817,14,Dmin,Dmin,AAM,midi
1817,15,Dmin,Dmin,AAM,midi
1817,16,Dmin,Dmin,AAM,midi
1817,17,Dmin,Dmin,AAM,midi
1817,18,Dmin,Dmin,AAM,midi
1817,19,Dmin,Dmin,AAM,midi
1817,20,Dmin,Dmin,AAM,midi
1817,21,Dmin,Dmin,AAM,midi
1818,0,F#min,Amaj,AAM,midi
1818,1,F#min,Amaj,AAM,midi
1818,2,F#min,Dmaj,AAM,midi
1818,3,F#min,Amaj,AAM,midi
1818,4,F#min,Amaj,AAM,midi
1818,5,F#min,Amaj,AAM,midi
1818,6,F#min,Amaj,AAM,midi
1818,7,F#min,Amaj,AAM,midi
1818,8,F#min,Amaj,AAM,midi
1818,9,F#min,Amaj,AAM,midi
1818,10,F#min,Amaj,AAM,midi
1818,11,F#min,F#maj,AAM,midi
1818,12,F#min,F#maj,AAM,midi
1818,13,F#min,F#maj,AAM,midi
1818,14,F#min,F#maj,AAM,midi
1818,15,F#min,F#maj,AAM,midi
